fila_excel,columna,descripcion
233,linea_id,ID 3 no existe en lineas. Convertido a NULL.
234,Id_cliente,ID 233 no existe en clients. Convertido a NULL.
234,linea_id,ID 3 no existe en lineas. Convertido a NULL.
235,Id_cliente,ID 234 no existe en clients. Convertido a NULL.
235,linea_id,ID 3 no existe en lineas. Convertido a NULL.
236,Id_cliente,ID 235 no existe en clients. Convertido a NULL.
236,linea_id,ID 3 no existe en lineas. Convertido a NULL.
237,Id_cliente,ID 236 no existe en clients. Convertido a NULL.
237,linea_id,ID 3 no existe en lineas. Convertido a NULL.
238,Id_cliente,ID 237 no existe en clients. Convertido a NULL.
238,linea_id,ID 3 no existe en lineas. Convertido a NULL.
239,Id_cliente,ID 238 no existe en clients. Convertido a NULL.
239,linea_id,ID 3 no existe en lineas. Convertido a NULL.
240,Id_cliente,ID 239 no existe en clients. Convertido a NULL.
240,linea_id,ID 3 no existe en lineas. Convertido a NULL.
241,Id_cliente,ID 240 no existe en clients. Convertido a NULL.
241,linea_id,ID 3 no existe en lineas. Convertido a NULL.
242,Id_cliente,ID 241 no existe en clients. Convertido a NULL.
242,linea_id,ID 3 no existe en lineas. Convertido a NULL.
243,Id_cliente,ID 242 no existe en clients. Convertido a NULL.
243,linea_id,ID 3 no existe en lineas. Convertido a NULL.
244,Id_cliente,ID 243 no existe en clients. Convertido a NULL.
244,linea_id,ID 3 no existe en lineas. Convertido a NULL.
245,Id_cliente,ID 244 no existe en clients. Convertido a NULL.
245,linea_id,ID 3 no existe en lineas. Convertido a NULL.
246,Id_cliente,ID 245 no existe en clients. Convertido a NULL.
246,linea_id,ID 3 no existe en lineas. Convertido a NULL.
247,Id_cliente,ID 246 no existe en clients. Convertido a NULL.
247,linea_id,ID 3 no existe en lineas. Convertido a NULL.
248,Id_cliente,ID 247 no existe en clients. Convertido a NULL.
248,linea_id,ID 3 no existe en lineas. Convertido a NULL.
249,Id_cliente,ID 248 no existe en clients. Convertido a NULL.
249,linea_id,ID 3 no existe en lineas. Convertido a NULL.
250,Id_cliente,ID 249 no existe en clients. Convertido a NULL.
250,linea_id,ID 3 no existe en lineas. Convertido a NULL.
251,Id_cliente,ID 250 no existe en clients. Convertido a NULL.
251,linea_id,ID 3 no existe en lineas. Convertido a NULL.
252,Id_cliente,ID 251 no existe en clients. Convertido a NULL.
252,linea_id,ID 3 no existe en lineas. Convertido a NULL.
253,Id_cliente,ID 252 no existe en clients. Convertido a NULL.
253,linea_id,ID 3 no existe en lineas. Convertido a NULL.
254,Id_cliente,ID 253 no existe en clients. Convertido a NULL.
254,linea_id,ID 3 no existe en lineas. Convertido a NULL.
255,Id_cliente,ID 254 no existe en clients. Convertido a NULL.
255,linea_id,ID 3 no existe en lineas. Convertido a NULL.
256,Id_cliente,ID 255 no existe en clients. Convertido a NULL.
256,linea_id,ID 3 no existe en lineas. Convertido a NULL.
257,Id_cliente,ID 256 no existe en clients. Convertido a NULL.
257,linea_id,ID 3 no existe en lineas. Convertido a NULL.
258,Id_cliente,ID 257 no existe en clients. Convertido a NULL.
258,linea_id,ID 3 no existe en lineas. Convertido a NULL.
259,Id_cliente,ID 258 no existe en clients. Convertido a NULL.
259,linea_id,ID 3 no existe en lineas. Convertido a NULL.
260,Id_cliente,ID 259 no existe en clients. Convertido a NULL.
260,linea_id,ID 3 no existe en lineas. Convertido a NULL.
261,Id_cliente,ID 260 no existe en clients. Convertido a NULL.
262,Id_cliente,ID 261 no existe en clients. Convertido a NULL.
262,linea_id,ID 3 no existe en lineas. Convertido a NULL.
263,Id_cliente,ID 262 no existe en clients. Convertido a NULL.
263,linea_id,ID 9 no existe en lineas. Convertido a NULL.
264,Id_cliente,ID 263 no existe en clients. Convertido a NULL.
264,linea_id,ID 3 no existe en lineas. Convertido a NULL.
265,Id_cliente,ID 264 no existe en clients. Convertido a NULL.
265,linea_id,ID 3 no existe en lineas. Convertido a NULL.
266,Id_cliente,ID 265 no existe en clients. Convertido a NULL.
266,linea_id,ID 3 no existe en lineas. Convertido a NULL.
267,Id_cliente,ID 266 no existe en clients. Convertido a NULL.
267,linea_id,ID 9 no existe en lineas. Convertido a NULL.
268,Id_cliente,ID 267 no existe en clients. Convertido a NULL.
268,linea_id,ID 3 no existe en lineas. Convertido a NULL.
269,Id_cliente,ID 268 no existe en clients. Convertido a NULL.
269,linea_id,ID 3 no existe en lineas. Convertido a NULL.
270,Id_cliente,ID 269 no existe en clients. Convertido a NULL.
270,linea_id,ID 3 no existe en lineas. Convertido a NULL.
271,Id_cliente,ID 270 no existe en clients. Convertido a NULL.
271,linea_id,ID 3 no existe en lineas. Convertido a NULL.
272,Id_cliente,ID 271 no existe en clients. Convertido a NULL.
272,linea_id,ID 3 no existe en lineas. Convertido a NULL.
273,Id_cliente,ID 272 no existe en clients. Convertido a NULL.
273,linea_id,ID 3 no existe en lineas. Convertido a NULL.
274,Id_cliente,ID 273 no existe en clients. Convertido a NULL.
274,linea_id,ID 3 no existe en lineas. Convertido a NULL.
275,Id_cliente,ID 274 no existe en clients. Convertido a NULL.
275,linea_id,ID 3 no existe en lineas. Convertido a NULL.
276,Id_cliente,ID 275 no existe en clients. Convertido a NULL.
276,linea_id,ID 3 no existe en lineas. Convertido a NULL.
277,Id_cliente,ID 276 no existe en clients. Convertido a NULL.
277,linea_id,ID 3 no existe en lineas. Convertido a NULL.
278,Id_cliente,ID 277 no existe en clients. Convertido a NULL.
278,linea_id,ID 3 no existe en lineas. Convertido a NULL.
279,Id_cliente,ID 278 no existe en clients. Convertido a NULL.
279,linea_id,ID 3 no existe en lineas. Convertido a NULL.
280,Id_cliente,ID 279 no existe en clients. Convertido a NULL.
281,Id_cliente,ID 280 no existe en clients. Convertido a NULL.
281,linea_id,ID 3 no existe en lineas. Convertido a NULL.
282,Id_cliente,ID 281 no existe en clients. Convertido a NULL.
282,linea_id,ID 3 no existe en lineas. Convertido a NULL.
283,Id_cliente,ID 282 no existe en clients. Convertido a NULL.
283,linea_id,ID 3 no existe en lineas. Convertido a NULL.
284,Id_cliente,ID 283 no existe en clients. Convertido a NULL.
284,linea_id,ID 3 no existe en lineas. Convertido a NULL.
285,Id_cliente,ID 284 no existe en clients. Convertido a NULL.
285,linea_id,ID 3 no existe en lineas. Convertido a NULL.
286,Id_cliente,ID 285 no existe en clients. Convertido a NULL.
286,linea_id,ID 3 no existe en lineas. Convertido a NULL.
287,Id_cliente,ID 286 no existe en clients. Convertido a NULL.
287,linea_id,ID 3 no existe en lineas. Convertido a NULL.
288,Id_cliente,ID 287 no existe en clients. Convertido a NULL.
288,linea_id,ID 3 no existe en lineas. Convertido a NULL.
289,Id_cliente,ID 288 no existe en clients. Convertido a NULL.
289,linea_id,ID 3 no existe en lineas. Convertido a NULL.
290,Id_cliente,ID 289 no existe en clients. Convertido a NULL.
290,linea_id,ID 3 no existe en lineas. Convertido a NULL.
291,Id_cliente,ID 290 no existe en clients. Convertido a NULL.
291,linea_id,ID 3 no existe en lineas. Convertido a NULL.
292,Id_cliente,ID 291 no existe en clients. Convertido a NULL.
292,linea_id,ID 3 no existe en lineas. Convertido a NULL.
293,Id_cliente,ID 292 no existe en clients. Convertido a NULL.
293,linea_id,ID 3 no existe en lineas. Convertido a NULL.
294,Id_cliente,ID 293 no existe en clients. Convertido a NULL.
294,linea_id,ID 3 no existe en lineas. Convertido a NULL.
295,Id_cliente,ID 294 no existe en clients. Convertido a NULL.
295,linea_id,ID 3 no existe en lineas. Convertido a NULL.
296,Id_cliente,ID 295 no existe en clients. Convertido a NULL.
296,linea_id,ID 3 no existe en lineas. Convertido a NULL.
297,Id_cliente,ID 296 no existe en clients. Convertido a NULL.
297,linea_id,ID 3 no existe en lineas. Convertido a NULL.
298,Id_cliente,ID 297 no existe en clients. Convertido a NULL.
298,linea_id,ID 3 no existe en lineas. Convertido a NULL.
299,Id_cliente,ID 298 no existe en clients. Convertido a NULL.
299,linea_id,ID 3 no existe en lineas. Convertido a NULL.
300,Id_cliente,ID 299 no existe en clients. Convertido a NULL.
300,linea_id,ID 3 no existe en lineas. Convertido a NULL.
301,Id_cliente,ID 300 no existe en clients. Convertido a NULL.
301,linea_id,ID 3 no existe en lineas. Convertido a NULL.
302,Id_cliente,ID 301 no existe en clients. Convertido a NULL.
302,linea_id,ID 3 no existe en lineas. Convertido a NULL.
303,Id_cliente,ID 302 no existe en clients. Convertido a NULL.
303,linea_id,ID 3 no existe en lineas. Convertido a NULL.
304,Id_cliente,ID 303 no existe en clients. Convertido a NULL.
304,linea_id,ID 3 no existe en lineas. Convertido a NULL.
305,Id_cliente,ID 304 no existe en clients. Convertido a NULL.
305,linea_id,ID 3 no existe en lineas. Convertido a NULL.
306,Id_cliente,ID 305 no existe en clients. Convertido a NULL.
306,linea_id,ID 3 no existe en lineas. Convertido a NULL.
307,Id_cliente,ID 306 no existe en clients. Convertido a NULL.
307,linea_id,ID 3 no existe en lineas. Convertido a NULL.
308,Id_cliente,ID 307 no existe en clients. Convertido a NULL.
308,linea_id,ID 3 no existe en lineas. Convertido a NULL.
309,Id_cliente,ID 308 no existe en clients. Convertido a NULL.
309,linea_id,ID 3 no existe en lineas. Convertido a NULL.
310,Id_cliente,ID 309 no existe en clients. Convertido a NULL.
310,linea_id,ID 3 no existe en lineas. Convertido a NULL.
311,Id_cliente,ID 310 no existe en clients. Convertido a NULL.
311,linea_id,ID 3 no existe en lineas. Convertido a NULL.
312,Id_cliente,ID 311 no existe en clients. Convertido a NULL.
312,linea_id,ID 3 no existe en lineas. Convertido a NULL.
313,Id_cliente,ID 312 no existe en clients. Convertido a NULL.
313,linea_id,ID 3 no existe en lineas. Convertido a NULL.
314,Id_cliente,ID 313 no existe en clients. Convertido a NULL.
314,linea_id,ID 3 no existe en lineas. Convertido a NULL.
315,Id_cliente,ID 314 no existe en clients. Convertido a NULL.
315,linea_id,ID 3 no existe en lineas. Convertido a NULL.
316,Id_cliente,ID 315 no existe en clients. Convertido a NULL.
316,linea_id,ID 3 no existe en lineas. Convertido a NULL.
317,Id_cliente,ID 316 no existe en clients. Convertido a NULL.
317,linea_id,ID 3 no existe en lineas. Convertido a NULL.
318,Id_cliente,ID 317 no existe en clients. Convertido a NULL.
318,linea_id,ID 3 no existe en lineas. Convertido a NULL.
319,Id_cliente,ID 318 no existe en clients. Convertido a NULL.
319,linea_id,ID 3 no existe en lineas. Convertido a NULL.
320,Id_cliente,ID 319 no existe en clients. Convertido a NULL.
320,linea_id,ID 3 no existe en lineas. Convertido a NULL.
321,Id_cliente,ID 320 no existe en clients. Convertido a NULL.
321,linea_id,ID 3 no existe en lineas. Convertido a NULL.
322,Id_cliente,ID 321 no existe en clients. Convertido a NULL.
322,linea_id,ID 3 no existe en lineas. Convertido a NULL.
323,Id_cliente,ID 322 no existe en clients. Convertido a NULL.
323,linea_id,ID 3 no existe en lineas. Convertido a NULL.
324,Id_cliente,ID 323 no existe en clients. Convertido a NULL.
324,linea_id,ID 3 no existe en lineas. Convertido a NULL.
325,Id_cliente,ID 324 no existe en clients. Convertido a NULL.
325,linea_id,ID 3 no existe en lineas. Convertido a NULL.
326,Id_cliente,ID 325 no existe en clients. Convertido a NULL.
326,linea_id,ID 3 no existe en lineas. Convertido a NULL.
327,Id_cliente,ID 326 no existe en clients. Convertido a NULL.
327,linea_id,ID 3 no existe en lineas. Convertido a NULL.
328,Id_cliente,ID 327 no existe en clients. Convertido a NULL.
328,linea_id,ID 3 no existe en lineas. Convertido a NULL.
329,Id_cliente,ID 328 no existe en clients. Convertido a NULL.
329,linea_id,ID 3 no existe en lineas. Convertido a NULL.
330,Id_cliente,ID 329 no existe en clients. Convertido a NULL.
330,linea_id,ID 3 no existe en lineas. Convertido a NULL.
331,Id_cliente,ID 330 no existe en clients. Convertido a NULL.
331,linea_id,ID 3 no existe en lineas. Convertido a NULL.
332,Id_cliente,ID 331 no existe en clients. Convertido a NULL.
332,linea_id,ID 3 no existe en lineas. Convertido a NULL.
333,Id_cliente,ID 332 no existe en clients. Convertido a NULL.
333,linea_id,ID 3 no existe en lineas. Convertido a NULL.
334,Id_cliente,ID 333 no existe en clients. Convertido a NULL.
334,linea_id,ID 3 no existe en lineas. Convertido a NULL.
335,Id_cliente,ID 334 no existe en clients. Convertido a NULL.
335,linea_id,ID 3 no existe en lineas. Convertido a NULL.
336,Id_cliente,ID 335 no existe en clients. Convertido a NULL.
336,linea_id,ID 3 no existe en lineas. Convertido a NULL.
337,Id_cliente,ID 336 no existe en clients. Convertido a NULL.
337,linea_id,ID 3 no existe en lineas. Convertido a NULL.
338,Id_cliente,ID 337 no existe en clients. Convertido a NULL.
338,linea_id,ID 3 no existe en lineas. Convertido a NULL.
339,Id_cliente,ID 338 no existe en clients. Convertido a NULL.
340,Id_cliente,ID 339 no existe en clients. Convertido a NULL.
340,linea_id,ID 3 no existe en lineas. Convertido a NULL.
341,Id_cliente,ID 340 no existe en clients. Convertido a NULL.
341,linea_id,ID 3 no existe en lineas. Convertido a NULL.
342,Id_cliente,ID 341 no existe en clients. Convertido a NULL.
342,linea_id,ID 3 no existe en lineas. Convertido a NULL.
343,Id_cliente,ID 342 no existe en clients. Convertido a NULL.
343,linea_id,ID 3 no existe en lineas. Convertido a NULL.
344,Id_cliente,ID 343 no existe en clients. Convertido a NULL.
344,linea_id,ID 3 no existe en lineas. Convertido a NULL.
345,Id_cliente,ID 344 no existe en clients. Convertido a NULL.
345,linea_id,ID 3 no existe en lineas. Convertido a NULL.
346,Id_cliente,ID 345 no existe en clients. Convertido a NULL.
346,linea_id,ID 3 no existe en lineas. Convertido a NULL.
347,Id_cliente,ID 346 no existe en clients. Convertido a NULL.
347,linea_id,ID 3 no existe en lineas. Convertido a NULL.
348,Id_cliente,ID 347 no existe en clients. Convertido a NULL.
348,linea_id,ID 3 no existe en lineas. Convertido a NULL.
349,Id_cliente,ID 348 no existe en clients. Convertido a NULL.
349,linea_id,ID 3 no existe en lineas. Convertido a NULL.
350,Id_cliente,ID 349 no existe en clients. Convertido a NULL.
350,linea_id,ID 3 no existe en lineas. Convertido a NULL.
351,Id_cliente,ID 350 no existe en clients. Convertido a NULL.
351,linea_id,ID 3 no existe en lineas. Convertido a NULL.
352,Id_cliente,ID 351 no existe en clients. Convertido a NULL.
352,linea_id,ID 3 no existe en lineas. Convertido a NULL.
353,Id_cliente,ID 352 no existe en clients. Convertido a NULL.
353,linea_id,ID 3 no existe en lineas. Convertido a NULL.
354,Id_cliente,ID 353 no existe en clients. Convertido a NULL.
354,linea_id,ID 3 no existe en lineas. Convertido a NULL.
355,Id_cliente,ID 354 no existe en clients. Convertido a NULL.
355,linea_id,ID 3 no existe en lineas. Convertido a NULL.
356,Id_cliente,ID 355 no existe en clients. Convertido a NULL.
356,linea_id,ID 3 no existe en lineas. Convertido a NULL.
357,Id_cliente,ID 356 no existe en clients. Convertido a NULL.
357,linea_id,ID 3 no existe en lineas. Convertido a NULL.
358,Id_cliente,ID 357 no existe en clients. Convertido a NULL.
358,linea_id,ID 3 no existe en lineas. Convertido a NULL.
359,Id_cliente,ID 358 no existe en clients. Convertido a NULL.
359,linea_id,ID 3 no existe en lineas. Convertido a NULL.
360,Id_cliente,ID 359 no existe en clients. Convertido a NULL.
360,linea_id,ID 3 no existe en lineas. Convertido a NULL.
361,Id_cliente,ID 360 no existe en clients. Convertido a NULL.
361,linea_id,ID 3 no existe en lineas. Convertido a NULL.
362,Id_cliente,ID 361 no existe en clients. Convertido a NULL.
362,linea_id,ID 3 no existe en lineas. Convertido a NULL.
363,Id_cliente,ID 362 no existe en clients. Convertido a NULL.
363,linea_id,ID 9 no existe en lineas. Convertido a NULL.
364,Id_cliente,ID 363 no existe en clients. Convertido a NULL.
364,linea_id,ID 3 no existe en lineas. Convertido a NULL.
365,Id_cliente,ID 364 no existe en clients. Convertido a NULL.
365,linea_id,ID 3 no existe en lineas. Convertido a NULL.
366,Id_cliente,ID 365 no existe en clients. Convertido a NULL.
366,linea_id,ID 3 no existe en lineas. Convertido a NULL.
367,Id_cliente,ID 366 no existe en clients. Convertido a NULL.
367,linea_id,ID 3 no existe en lineas. Convertido a NULL.
368,Id_cliente,ID 367 no existe en clients. Convertido a NULL.
368,linea_id,ID 3 no existe en lineas. Convertido a NULL.
369,Id_cliente,ID 368 no existe en clients. Convertido a NULL.
369,linea_id,ID 3 no existe en lineas. Convertido a NULL.
370,Id_cliente,ID 369 no existe en clients. Convertido a NULL.
370,linea_id,ID 3 no existe en lineas. Convertido a NULL.
371,Id_cliente,ID 370 no existe en clients. Convertido a NULL.
371,linea_id,ID 3 no existe en lineas. Convertido a NULL.
372,Id_cliente,ID 371 no existe en clients. Convertido a NULL.
372,linea_id,ID 3 no existe en lineas. Convertido a NULL.
373,Id_cliente,ID 372 no existe en clients. Convertido a NULL.
373,linea_id,ID 3 no existe en lineas. Convertido a NULL.
374,Id_cliente,ID 373 no existe en clients. Convertido a NULL.
374,linea_id,ID 3 no existe en lineas. Convertido a NULL.
375,Id_cliente,ID 374 no existe en clients. Convertido a NULL.
375,linea_id,ID 3 no existe en lineas. Convertido a NULL.
376,Id_cliente,ID 375 no existe en clients. Convertido a NULL.
376,linea_id,ID 3 no existe en lineas. Convertido a NULL.
377,Id_cliente,ID 376 no existe en clients. Convertido a NULL.
377,linea_id,ID 3 no existe en lineas. Convertido a NULL.
378,Id_cliente,ID 377 no existe en clients. Convertido a NULL.
378,linea_id,ID 3 no existe en lineas. Convertido a NULL.
379,Id_cliente,ID 378 no existe en clients. Convertido a NULL.
379,linea_id,ID 3 no existe en lineas. Convertido a NULL.
380,Id_cliente,ID 379 no existe en clients. Convertido a NULL.
380,linea_id,ID 3 no existe en lineas. Convertido a NULL.
381,Id_cliente,ID 380 no existe en clients. Convertido a NULL.
381,linea_id,ID 3 no existe en lineas. Convertido a NULL.
